"site","date","daily_mean_temp","daily_max_temp","daily_min_temp","daily_90th","daily_10th","daily_range_temp","daily_corrected_range_temp","gdd","cumulative_gdd"
"CP",2023-02-21,7.60846715328467,8.1,5.74,8.008,7.31,2.36,0.697999999999999,2.659,104.913
"CP",2023-02-22,5.43236220472441,6.6,4.15,6.344,4.926,2.45,1.418,0.635,105.548
"CP",2023-02-23,4.3814606741573,4.7,4,4.67,4.09,0.7,0.58,0,105.548
"CP",2023-02-24,5.03296296296296,5.39,4,5.36,4.12,1.39,1.24,0,105.548
"CP",2023-02-25,5.11685314685315,5.6,4.22,5.558,4.47,1.38,1.088,0.0139999999999993,105.562
"CP",2023-02-26,5.60195804195804,6.64,4.76,6.23,4.97,1.88,1.26,0.6,106.162
"CP",2023-02-27,5.16664335664336,5.87,4.57,5.586,4.754,1.3,0.832000000000001,0.17,106.332
"CP",2023-02-28,4.91664335664336,5.36,4.36,5.28,4.61,1,0.67,0,106.332
"CP",2023-03-01,5.78347517730496,6.14,4.62,6.08,5.45,1.52,0.63,0.765000000000001,107.097
"CP",2023-03-02,6.18755244755245,6.9,4.64,6.786,5.812,2.26,0.974000000000001,1.299,108.396
"CP",2023-03-03,6.41734265734266,6.69,5.55,6.65,5.97,1.14,0.680000000000001,1.31,109.706
"CP",2023-03-04,5.92055944055944,6.65,5.06,6.53,5.392,1.59,1.138,0.961,110.667
"CP",2023-03-05,6.23678321678322,6.91,4.31,6.848,5.4,2.6,1.448,1.124,111.791
"CP",2023-03-06,6.8393006993007,7.38,5.76,7.35,6.342,1.62,1.008,1.846,113.637
"CP",2023-03-07,7.1065034965035,7.81,6.45,7.74,6.64,1.36,1.1,2.19,115.827
"CP",2023-03-08,7.24300699300699,7.86,6.7,7.74,6.8,1.16,0.94,2.27,118.097
"CP",2023-03-09,7.35783216783217,8.01,6.86,7.918,6.902,1.15,1.016,2.41,120.507
"CP",2023-03-10,7.27471428571429,7.66,7.05,7.562,7.07,0.61,0.492,2.316,122.823
"CP",2023-03-11,7.50566433566434,8.5,7.09,8.192,7.11,1.41,1.082,2.651,125.474
"CP",2023-03-12,7.12485714285714,7.44,6.84,7.321,6.928,0.600000000000001,0.393000000000002,2.1245,127.5985
"CP",2023-03-13,7.67962962962963,10.57,7.21,8.93,7.22,3.36,1.71,3.075,130.6735
"CP",2023-03-14,7.86482517482517,10.64,7,9.586,7.062,3.64,2.524,3.324,133.9975
"CP",2023-03-15,7.89395683453237,10.23,5.93,8.928,7.348,4.3,1.58,3.138,137.1355
"CP",2023-03-16,7.71382978723404,9.74,5.55,8.47,6.65,4.19,1.82,2.56,139.6955
"CP",2023-03-17,7.63105633802817,8.84,4.99,8.597,5.994,3.85,2.603,2.2955,141.991
"CP",2023-03-18,7.88489361702128,9.05,5.28,8.95,6.16,3.77,2.79,2.555,144.546
"CP",2023-03-19,7.98034965034965,8.42,7.49,8.27,7.64,0.93,0.63,2.955,147.501
"CP",2023-03-20,8.22314685314685,8.52,7.96,8.45,8.03,0.56,0.42,3.24,150.741
"CP",2023-03-21,8.61482517482517,9.21,7.96,9.16,7.98,1.25,1.18,3.57,154.311
"CP",2023-03-22,8.86587412587413,10,7.97,9.824,8.1,2.03,1.724,3.962,158.273
"CP",2023-03-23,8.45594405594406,9.43,8,9.04,8.12,1.43,0.92,3.58,161.853
"CP",2023-03-24,8.05751773049645,10.36,7.63,8.63,7.76,2.73,0.870000000000001,3.195,165.048
"CP",2023-03-25,8.45235294117647,13.69,7.58,9.85,7.605,6.11,2.245,3.7275,168.7755
"CP",2023-03-26,8.87573529411765,13.35,7.55,10.5,8.07,5.8,2.43,4.285,173.0605
"CP",2023-03-27,9.12378571428571,13.22,8.23,10.955,8.288,4.99,2.667,4.6215,177.682
"CP",2023-03-28,9.46272727272727,12.89,8.27,11.756,8.372,4.62,3.384,5.064,182.746
"CP",2023-03-29,9.1448951048951,11.51,8.06,10.774,8.084,3.45,2.69,4.429,187.175
"CP",2023-03-30,8.96384615384615,10.36,8.17,10.2,8.232,2.19,1.968,4.216,191.391
"CP",2023-03-31,8.47922535211268,8.76,8.15,8.7,8.33,0.609999999999999,0.369999999999999,3.515,194.906
"CP",2023-04-01,8.63237762237762,9.47,8.07,9.22,8.12,1.4,1.1,3.67,198.576
"CP",2023-04-02,8.73923076923077,9.46,8.08,9.406,8.16,1.38,1.246,3.783,202.359
"CP",2023-04-03,8.87573426573427,9.36,8.29,9.26,8.32,1.07,0.94,3.79,206.149
"CP",2023-04-04,9.25503496503497,9.94,8.49,9.84,8.55,1.45,1.29,4.195,210.344
"CP",2023-04-05,9.01685314685315,10.06,8.39,9.586,8.592,1.67,0.994,4.089,214.433
"CP",2023-04-06,8.79042372881356,9.29,8.43,9.153,8.47,0.859999999999999,0.683,3.8115,218.2445
"CP",2023-04-24,10.22,10.22,10.22,10.22,10.22,0,0,5.22,223.4645
"CP",2023-04-25,11.3597727272727,21.7,9.28,15.699,9.371,12.42,6.328,7.535,230.9995
"CP",2023-04-26,11.0691366906475,17.19,9.7,14.786,9.8,7.49,4.986,7.293,238.2925
"CP",2023-04-27,11.7280281690141,17.98,9.82,15.851,9.862,8.16,5.989,7.8565,246.149
"CP",2023-04-28,11.7332638888889,14.81,10.05,14.381,10.18,4.76,4.201,7.2805,253.4295
"CP",2023-04-29,11.9390277777778,13.57,10.73,13.27,10.873,2.84,2.397,7.0715,260.501
"CP",2023-04-30,11.3386111111111,13.03,10.54,11.75,10.61,2.49,1.14,6.18,266.681
"CP",2023-05-01,11.8475694444444,12.47,11.26,12.327,11.343,1.21,0.984,6.835,273.516
"CP",2023-05-02,11.7688194444444,13.91,10.32,13.51,10.393,3.59,3.117,6.9515,280.4675
"CP",2023-05-03,12.0636111111111,13.43,10.52,13.334,10.66,2.91,2.674,6.997,287.4645
"CP",2023-05-04,12.3579861111111,14.83,10.93,14.045,11.14,3.9,2.905,7.5925,295.057
"CP",2023-05-05,11.6783916083916,14.44,10.76,12.954,10.86,3.68,2.094,6.907,301.964
"CP",2023-05-06,11.4880281690141,15.18,10.62,13.528,10.67,4.56,2.858,7.099,309.063
"CP",2023-05-07,12.3937692307692,21.73,10.58,17.459,10.608,11.15,6.851,9.0335,318.0965
"CP",2023-05-08,12.128,24.42,10.47,14.92,10.71,13.95,4.21,7.815,325.9115
"CP",2023-05-09,12.2335537190083,29.56,10.58,12.94,10.59,18.98,2.35,6.765,332.6765
"CP",2023-05-10,12.4873983739837,29.93,10.13,14.338,10.22,19.8,4.118,7.279,339.9555
"CP",2023-05-11,12.9249242424242,29.27,9.99,20.127,10.01,19.28,10.117,10.0685,350.024
"CP",2023-05-12,13.6647794117647,25.65,10.87,20.03,10.975,14.78,9.055,10.5025,360.5265
"CP",2023-05-13,13.7447222222222,18.77,11.29,17.039,11.353,7.48,5.686,9.196,369.7225
"CP",2023-05-14,13.6554166666667,15.13,11.67,14.977,11.849,3.46,3.128,8.413,378.1355
"CP",2023-05-15,13.595625,15.34,11.55,15.01,11.706,3.79,3.304,8.358,386.4935
"CP",2023-05-16,14.5771527777778,16.62,12.99,16.14,13.112,3.63,3.028,9.626,396.1195
"CP",2023-05-17,15.015985915493,20.75,12.99,18.672,13.1,7.76,5.572,10.886,407.0055
"CP",2023-05-18,13.6468253968254,28.02,11.49,17.89,11.58,16.53,6.31,9.735,416.7405
"CP",2023-05-19,13.7906086956522,23.04,11.96,18.666,12.046,11.08,6.62,10.356,427.0965
"CP",2023-05-20,14.2205263157895,29.43,11.56,21.225,11.673,17.87,9.552,11.449,438.5455
"CP",2023-05-21,12.3540495867769,29.22,11.25,13.44,11.36,17.97,2.08,7.4,445.9455
"CP",2023-05-22,11.9117985611511,20.25,10.86,13.826,10.9,9.39,2.926,7.363,453.3085
"CP",2023-05-23,12.3919841269841,19.91,10.76,16.7,10.805,9.15,5.895,8.7525,462.061
"CP",2023-05-24,14.6751162790698,26.72,11.77,18.366,12.2,14.95,6.166,10.283,472.344
"CP",2023-05-25,15.9786666666667,24.78,12.55,18.858,13.268,12.23,5.59,11.063,483.407
"CP",2023-05-26,16.5515277777778,21.74,12.91,20.712,13.076,8.83,7.636,11.894,495.301
"CP",2023-05-27,17.0361805555556,18.99,14.89,18.814,15.1,4.1,3.714,11.957,507.258
"CP",2023-05-28,17.5159722222222,18.19,16.86,18.08,17.066,1.33,1.014,12.573,519.831
"CP",2023-05-29,16.9172222222222,17.81,15.4,17.427,15.634,2.41,1.793,11.5305,531.3615
"CP",2023-05-30,15.5585416666667,16.46,14.52,16.317,14.699,1.94,1.618,10.508,541.8695
"CP",2023-05-31,14.4473611111111,15.73,13.72,15.314,13.81,2.01,1.504,9.562,551.4315
"CP",2023-06-01,14.5846212121212,20.37,13.12,15.9,13.29,7.25,2.61,9.595,561.0265
"CP",2023-06-02,14.745625,28.26,12.25,16.658,12.32,16.01,4.338,9.489,570.5155
"CP",2023-06-03,14.7036,29.84,12.88,17.092,12.95,16.96,4.142,10.021,580.5365
"CP",2023-06-04,15.908253968254,29.98,12.69,25.57,12.76,17.29,12.81,14.165,594.7015
"CP",2023-06-05,14.9175,24.06,13.24,18.009,13.41,10.82,4.599,10.7095,605.411
"CP",2023-06-06,14.6616379310345,27.35,13.38,15.525,13.625,13.97,1.9,9.575,614.986
"CP",2023-06-07,15.0115517241379,27.03,13.24,17.47,13.625,13.79,3.845,10.5475,625.5335
"CP",2023-06-08,14.4191596638655,24.92,13.17,15.764,13.306,11.75,2.458,9.535,635.0685
"CP",2023-06-09,13.6193706293706,15.94,12.78,14.34,12.99,3.16,1.35,8.665,643.7335
"CP",2023-06-10,13.3945138888889,15.31,12.76,14.434,12.84,2.55,1.594,8.637,652.3705
"CP",2023-06-11,13.8020138888889,16.12,12.2,15.727,12.236,3.92,3.491,8.9815,661.352
"CP",2023-06-12,14.7011805555556,16.38,12.38,16.23,12.49,4,3.74,9.36,670.712
"CP",2023-06-13,13.5973611111111,14.87,11.91,14.484,11.983,2.96,2.501,8.2335,678.9455
"CP",2023-06-14,15.3540972222222,16.62,12.66,16.467,14.353,3.96,2.114,10.41,689.3555
"CP",2023-06-15,16.7211363636364,27.58,14.14,18.477,14.69,13.44,3.787,11.5835,700.939
"CP",2023-06-16,14.6447794117647,18.44,13.23,16.275,13.36,5.21,2.915,9.8175,710.7565
"CP",2023-06-17,14.29421875,29.38,12.65,15.21,13.09,16.73,2.12,9.15,719.9065
"CP",2023-06-18,14.4365040650406,29.81,12.45,15.638,12.59,17.36,3.048,9.114,729.0205
"CP",2023-06-19,13.4084782608696,16.7,12.3,15.057,12.5,4.4,2.557,8.7785,737.799
"CP",2023-06-20,13.2574074074074,20.51,12.16,15.842,12.2,8.35,3.642,9.021,746.82
"CP",2023-06-21,13.1143548387097,18.59,12.21,15.057,12.26,6.38,2.797,8.6585,755.4785
"CP",2023-06-22,14.5033644859813,29.94,12.17,16.5,12.22,17.77,4.28,9.36,764.8385
"CP",2023-06-23,14.6314925373134,27.3,12.14,19.448,12.323,15.16,7.125,10.8855,775.724
"CP",2023-06-24,13.54125,16.14,12.28,15.481,12.363,3.86,3.118,8.922,784.646
"CP",2023-06-25,14.10125,17.59,12.11,16.248,12.23,5.48,4.018,9.239,793.885
"CP",2023-06-26,14.5317361111111,16.56,12.69,15.95,12.786,3.87,3.164,9.368,803.253
"CP",2023-06-27,14.8420138888889,16.14,13.34,15.89,13.463,2.8,2.427,9.6765,812.9295
"CP",2023-06-28,15.9052083333333,16.9,14.47,16.65,14.52,2.43,2.13,10.585,823.5145
"CP",2023-06-29,16.7070714285714,20.42,14.87,17.832,15.879,5.55,1.953,11.8555,835.37
"CP",2023-06-30,15.8141984732824,28,14.02,17.63,14.4,13.98,3.23,11.015,846.385
"CP",2023-07-01,15.6343181818182,28.85,13.52,17.878,13.91,15.33,3.968,10.894,857.279
"CP",2023-07-02,15.3664566929134,30,13.87,17.404,13.9,16.13,3.504,10.652,867.931
"CP",2023-07-03,15.4933613445378,19.88,13.97,17.644,14,5.91,3.644,10.822,878.753
"CP",2023-07-04,16.2307894736842,28.85,14.82,17.285,15.013,14.03,2.272,11.149,889.902
"CP",2023-07-05,16.1851304347826,27.05,14.96,16.75,15.158,12.09,1.592,10.954,900.856
"CP",2023-07-06,15.5213392857143,25.93,14.3,17.095,14.671,11.63,2.424,10.883,911.739
"CP",2023-07-07,15.3882575757576,28.26,13.44,16.808,13.562,14.82,3.246,10.185,921.924
"CP",2023-07-08,15.5141666666667,22.13,13.78,19.648,13.94,8.35,5.708,11.794,933.718
"CP",2023-07-09,14.8775694444444,17.23,13.91,16.549,14.013,3.32,2.536,10.281,943.999
"CP",2023-07-10,14.6763888888889,16.45,13.57,16.012,13.9,2.88,2.112,9.956,953.955
"CP",2023-07-11,15.4679166666667,16.74,13.65,16.617,14.019,3.09,2.598,10.318,964.273
"CP",2023-07-12,15.6786713286713,18.63,13.83,17.034,14.316,4.8,2.718,10.675,974.948
"CP",2023-07-13,15.4203703703704,25.01,14,17.292,14.15,11.01,3.142,10.721,985.669
"CP",2023-07-14,16.7406766917293,27.73,14.36,18.754,14.84,13.37,3.914,11.797,997.466
"CP",2023-07-15,16.1571774193548,29.23,13.81,18.72,13.956,15.42,4.764,11.338,1008.804
"CP",2023-07-16,15.3772580645161,28.27,13.02,18.59,13.37,15.25,5.22,10.98,1019.784
"CP",2023-07-17,14.3815254237288,30,13.1,15.42,13.23,16.9,2.19,9.325,1029.109
"CP",2023-07-18,14.5075652173913,27.16,13.23,16.298,13.274,13.93,3.024,9.786,1038.895
"CP",2023-07-19,15.3722413793103,24.13,14.04,17.965,14.07,10.09,3.895,11.0175,1049.9125
"CP",2023-07-20,15.9310924369748,19.38,14.6,17.764,14.738,4.78,3.026,11.251,1061.1635
"CP",2023-07-21,17.7325757575758,29.35,15.9,20.11,16.14,13.45,3.97,13.125,1074.2885
"CP",2023-07-22,17.6713888888889,23,15.21,21.44,15.322,7.79,6.118,13.381,1087.6695
"CP",2023-07-23,17.2088888888889,19.77,15.39,19.31,15.956,4.38,3.354,12.633,1100.3025
"CP",2023-07-24,15.3013888888889,16.28,14.29,16.154,14.573,1.99,1.581,10.3635,1110.666
"CP",2023-07-25,15.1757638888889,15.98,14.39,15.85,14.573,1.59,1.277,10.2115,1120.8775
"CP",2023-07-26,16.1160416666667,17.92,14.31,17.824,14.366,3.61,3.458,11.095,1131.9725
"CP",2023-07-27,17.6154545454545,18.54,15.65,18.41,16.03,2.89,2.38,12.22,1144.1925
"CP",2023-07-28,17.7752447552448,19.75,14.96,18.82,16.38,4.79,2.44,12.6,1156.7925
"CP",2023-07-29,18.5405714285714,22.85,16.14,19.551,17.615,6.71,1.936,13.583,1170.3755
"CP",2023-07-30,17.2040740740741,25.07,15.02,18.7,16.184,10.05,2.516,12.442,1182.8175
"CP",2023-07-31,17.4233582089552,27.24,14.36,20.007,15.094,12.88,4.913,12.5505,1195.368
"CP",2023-08-01,17.0238461538462,29.71,13.71,20.615,13.897,16,6.71800000000001,12.256,1207.624
"CP",2023-08-02,15.479512195122,30,13.28,15.886,13.372,16.72,2.514,9.629,1217.253
"CP",2023-08-03,15.44368,28.31,13.23,17.004,13.428,15.08,3.576,10.216,1227.469
"CP",2023-08-04,14.85125,27.18,13.47,17.394,13.569,13.71,3.825,10.4815,1237.9505
"CP",2023-08-05,16.222676056338,21.16,14.38,18.382,14.53,6.78,3.852,11.456,1249.4065
"CP",2023-08-06,15.3543055555556,17.03,14.4,16.529,14.49,2.63,2.039,10.5095,1259.916
"CP",2023-08-07,16.0554166666667,17.08,14.96,16.957,15.444,2.12,1.513,11.2005,1271.1165
"CP",2023-08-08,16.0453472222222,16.75,14.97,16.567,15.566,1.78,1.001,11.0665,1282.183
"CP",2023-08-09,16.2158333333333,17.1,15.01,16.89,15.06,2.09,1.83,10.975,1293.158
"CP",2023-08-10,16.0159027777778,17.13,14.72,16.86,15.35,2.41,1.51,11.105,1304.263
"CP",2023-08-11,16.569014084507,20.13,14.58,18.138,14.871,5.55,3.267,11.5045,1315.7675
